,spy,oneq,iwm,dia
2018-06-06,1013.16,471.1,540.02,495.97
2018-06-07,1013.05,467.92,537.08,497.96
2018-06-08,1016.04,468.62,538.7,499.42
2018-06-11,1017.39,469.32,539.5,499.66
2018-06-12,1018.71,472.27,541.96,499.48
2018-06-13,1015.46,471.49,539.83,497.27
2018-06-14,1018.01,475.67,542.71,496.9
2018-06-15,1016.72,474.98,542.87,495.18
2018-06-18,1014.63,474.26,545.42,493.18
2018-06-19,1010.74,473.15,545.46,487.55
2018-06-20,1012.46,477.01,549.86,486.72
2018-06-21,1006.12,472.68,544.71,482.85
2018-06-22,1007.95,471.31,542.9,485.2
2018-06-25,994.23,461.67,534.04,478.53
2018-06-26,996.43,463.28,537.14,479.24
2018-06-27,988.18,456.24,528.54,476.18
2018-06-28,993.83,459.54,530.16,478.07
2018-06-29,995.26,460.51,529.8,479.36
2018-07-02,997.38,463.87,533.45,479.36
2018-07-03,993.86,460.31,535.57,477.24
2018-07-04,993.86,460.31,535.57,477.24
2018-07-05,1001.97,464.95,541.68,480.98
2018-07-06,1010.44,471.12,546.26,483.05
2018-07-09,1019.54,475.51,549.7,489.45
2018-07-10,1023.21,476.05,547.2,492.19
2018-07-11,1015.73,473.01,542.55,487.95
2018-07-12,1024.94,479.39,545.18,492.33
2018-07-13,1025.74,480.05,543.56,494.11
2018-07-16,1024.83,478.32,541.45,495.04
2018-07-17,1028.97,481.61,543.85,496.24
2018-07-18,1031.14,481.98,545.38,497.72
2018-07-19,1027.25,480.33,549.24,495.27
2018-07-20,1026.07,479.7,547.0,495.21
2018-07-23,1027.98,481.11,547.68,494.86
2018-07-24,1033.15,481.28,541.84,498.71
2018-07-25,1041.96,486.66,543.82,502.29
2018-07-26,1039.5,481.55,546.74,504.47
2018-07-27,1032.46,474.56,536.55,502.77
2018-07-30,1027.06,468.57,533.11,500.02
2018-07-31,1032.13,470.93,538.53,502.59
2018-08-01,1030.4,472.76,538.17,500.49
2018-08-02,1036.02,478.14,542.1,500.47
2018-08-03,1040.46,479.42,540.22,503.02
2018-08-06,1044.27,481.91,543.24,503.93
2018-08-07,1047.72,483.72,544.53,506.44
2018-08-08,1047.28,483.95,544.05,505.45
2018-08-09,1045.85,484.2,545.44,504.54
2018-08-10,1038.84,480.94,543.92,500.87
2018-08-13,1034.95,480.09,540.74,498.38
2018-08-14,1041.56,483.02,546.09,500.69
2018-08-15,1033.78,477.73,539.24,497.82
2018-08-16,1042.14,479.08,544.24,506.09
2018-08-17,1045.81,480.26,546.58,508.28
2018-08-20,1048.05,480.42,548.11,510.1
2018-08-21,1050.51,482.86,554.4,511.37
2018-08-22,1049.88,484.3,555.77,509.61
2018-08-23,1048.49,483.69,554.08,508.24
2018-08-24,1054.8,487.47,557.1,510.93
2018-08-27,1063.13,491.75,557.91,516.34
2018-08-28,1063.64,493.08,558.43,516.46
2018-08-29,1069.36,497.36,560.05,517.83
2018-08-30,1065.04,496.66,559.6,515.21
2018-08-31,1065.07,497.97,561.74,514.9
2018-09-03,1065.07,497.97,561.74,514.9
2018-09-04,1063.24,496.58,559.24,514.66
2018-09-05,1060.38,490.64,557.75,515.04
2018-09-06,1057.18,486.67,553.98,515.77
2018-09-07,1055.13,485.34,553.69,514.28
2018-09-10,1056.97,486.5,554.37,513.09
2018-09-11,1060.45,489.05,555.28,515.25
2018-09-12,1060.71,488.08,553.95,515.69
2018-09-13,1066.98,491.58,554.08,518.72
2018-09-14,1067.16,492.22,556.42,518.94
2018-09-17,1061.51,484.91,550.51,517.14
2018-09-18,1067.27,488.45,552.81,520.96
2018-09-19,1068.41,487.94,550.8,523.95
2018-09-20,1077.07,492.63,555.9,529.14
2018-09-21,1076.09,490.63,553.24,530.38
2018-09-24,1072.51,490.78,551.19,527.01
2018-09-25,1071.52,491.63,552.03,525.64
2018-09-26,1068.31,490.66,547.0,523.75
2018-09-27,1071.3,493.93,547.04,524.69
2018-09-28,1071.41,494.43,548.7,524.98
2018-10-01,1075.13,493.31,541.47,529.61
2018-10-02,1074.5,491.6,535.61,531.28
2018-10-03,1075.09,493.15,540.3,532.03
2018-10-04,1066.69,484.3,532.71,528.66
2018-10-05,1060.72,478.14,527.89,524.82
2018-10-08,1060.72,474.96,526.79,525.84
2018-10-09,1059.17,474.9,524.74,524.65
2018-10-10,1025.64,456.97,509.66,508.42
2018-10-11,1003.04,450.05,499.93,496.93
2018-10-12,1016.98,460.77,500.03,502.94
2018-10-15,1011.26,456.58,501.88,501.04
2018-10-16,1033.37,469.98,516.44,512.12
2018-10-17,1033.56,469.88,514.22,510.23
2018-10-18,1018.63,459.76,504.59,503.7
2018-10-19,1018.08,456.99,499.25,505.28
2018-10-22,1013.51,458.42,498.17,502.73
2018-10-23,1008.35,456.44,493.71,500.01
2018-10-24,977.8,437.24,475.12,488.03
2018-10-25,995.34,449.35,485.41,496.24
2018-10-26,977.84,439.62,480.11,489.8
2018-10-29,972.42,433.84,477.47,485.71
2018-10-30,986.83,439.52,487.43,494.11
2018-10-31,997.37,448.7,488.41,499.06
2018-11-01,1007.98,457.4,499.67,504.1
2018-11-02,1002.01,451.84,501.33,501.58
2018-11-05,1007.54,450.38,500.94,505.6
2018-11-06,1013.92,452.6,503.41,509.07
2018-11-07,1035.62,465.34,512.43,520.1
2018-11-08,1033.74,463.32,511.06,520.73
2018-11-09,1023.65,455.89,501.59,516.74
2018-11-12,1004.52,442.62,491.66,505.08
2018-11-13,1002.64,442.97,490.1,502.77
2018-11-14,995.78,439.16,486.52,498.5
2018-11-15,1006.18,445.15,493.45,503.09
2018-11-16,1008.79,445.79,494.62,505.93
2018-11-19,991.73,431.88,484.6,497.59
2018-11-20,973.38,424.84,475.25,486.92
2018-11-21,976.69,428.21,481.9,487.21
2018-11-22,976.69,428.21,481.9,487.21
2018-11-23,970.17,427.26,481.44,483.55
2018-11-26,985.83,435.1,487.69,490.68
2018-11-27,989.15,435.15,483.65,492.89
2018-11-28,1011.93,448.22,495.6,505.52
2018-11-29,1009.71,447.14,494.27,505.02
2018-11-30,1015.87,450.76,496.84,508.84
2018-12-03,1029.32,458.15,501.59,515.25
2018-12-04,995.97,440.54,480.24,499.32
2018-12-05,995.97,440.54,480.24,499.32
2018-12-06,994.46,442.26,479.19,497.31
2018-12-07,971.35,429.37,468.84,486.54
2018-12-10,973.19,431.69,467.47,487.33
2018-12-11,973.41,433.21,466.99,486.38
2018-12-12,978.32,436.66,471.45,489.66
2018-12-13,977.98,435.21,464.77,490.44
2018-12-14,959.93,425.33,457.74,480.78
2018-12-17,941.09,415.66,447.58,470.84
2018-12-18,940.06,417.35,447.03,472.7
2018-12-19,925.98,408.11,437.72,464.85
2018-12-20,910.91,401.42,430.5,455.83
2018-12-21,892.36,389.91,419.33,447.5
2018-12-24,868.78,382.09,411.19,435.53
2018-12-25,868.78,382.09,411.19,435.53
2018-12-26,912.67,404.04,430.96,456.72
2018-12-27,919.68,405.61,432.75,461.81
2018-12-28,918.49,406.18,433.99,460.26
2018-12-31,926.54,408.71,437.39,465.69
2019-01-01,926.54,408.71,437.39,465.69
2019-01-02,927.5,410.0,439.87,466.01
2019-01-03,905.37,398.05,432.0,452.75
2019-01-04,935.7,414.23,448.14,467.85
2019-01-07,943.07,420.49,455.98,470.0
2019-01-08,951.93,425.09,462.97,475.11
2019-01-09,956.38,428.0,466.79,477.11
2019-01-10,959.76,430.03,469.21,479.27
2019-01-11,960.13,428.94,469.34,479.03
2019-01-14,954.27,425.12,464.67,477.15
2019-01-15,965.21,431.81,468.59,480.55
2019-01-16,967.54,433.8,472.08,482.98
2019-01-17,974.88,436.65,476.36,486.86
2019-01-18,987.86,441.11,481.26,493.69
2019-01-21,987.86,441.11,481.26,493.69
2019-01-22,974.51,433.46,473.65,487.6
2019-01-23,976.55,432.72,472.34,491.04
2019-01-24,977.07,435.23,475.18,490.54
2019-01-25,985.34,440.55,481.29,494.37
2019-01-28,977.85,436.65,478.71,489.8
2019-01-29,976.55,433.17,477.57,491.02
2019-01-30,992.01,441.93,482.8,499.95
2019-01-31,1000.72,448.86,486.91,499.83
2019-02-01,1001.2,447.39,487.3,500.55
2019-02-04,1008.25,452.43,493.12,504.23
2019-02-05,1012.47,456.02,493.64,507.5
2019-02-06,1011.14,454.29,493.02,507.32
2019-02-07,1001.5,449.49,488.97,503.39
2019-02-08,1002.72,449.67,489.49,502.23
2019-02-11,1003.28,451.44,493.57,501.47
2019-02-12,1016.18,457.46,499.75,508.64
2019-02-13,1019.48,457.64,501.15,511.18
2019-02-14,1017.22,458.14,502.3,509.9
2019-02-15,1028.3,460.53,510.3,518.27
2019-02-18,1028.3,460.53,510.3,518.27
2019-02-19,1030.08,461.95,511.7,518.59
2019-02-20,1032.16,462.37,514.12,519.97
2019-02-21,1028.49,459.84,512.16,518.03
2019-02-22,1034.87,464.41,516.6,521.32
2019-02-25,1036.28,465.69,516.73,522.76
2019-02-26,1035.53,465.56,513.17,522.06
2019-02-27,1035.09,465.5,513.89,520.71
2019-02-28,1033.16,464.46,512.13,519.53
2019-03-01,1039.61,468.67,516.9,521.82
2019-03-04,1035.83,467.92,512.23,517.53
2019-03-05,1034.42,468.44,509.84,517.35
2019-03-06,1028.16,463.01,499.85,514.7
2019-03-07,1019.56,457.62,495.47,510.58
2019-03-08,1017.52,456.99,495.34,510.37
2019-03-11,1032.27,466.94,503.99,514.48
2019-03-12,1036.16,468.44,504.26,512.68
2019-03-13,1043.02,472.09,506.25,515.66
2019-03-14,1042.35,471.32,504.19,516.05
2019-03-15,1047.48,474.26,505.53,518.74
2019-03-18,1051.28,476.35,508.76,520.04
2019-03-19,1051.54,477.04,506.18,519.82
2019-03-20,1048.38,477.61,501.98,516.63
2019-03-21,1060.22,484.29,508.56,521.23
2019-03-22,1039.81,472.71,490.05,511.95
2019-03-25,1039.03,471.28,492.22,512.17
2019-03-26,1046.78,474.52,497.39,514.96
2019-03-27,1041.3,470.98,495.46,514.26
2019-03-28,1045.25,473.39,499.88,516.21
2019-03-29,1051.84,476.89,501.42,520.33
2019-04-01,1064.31,483.39,506.89,526.87
2019-04-02,1064.83,484.65,505.58,525.47
2019-04-03,1066.51,486.84,508.2,526.09
2019-04-04,1069.34,487.49,510.69,529.66
2019-04-05,1074.52,490.66,515.47,530.43
2019-04-08,1075.34,491.38,514.62,528.54
2019-04-09,1069.82,487.81,508.33,525.1
2019-04-10,1073.47,492.0,515.24,525.29
2019-04-11,1073.18,490.42,514.59,524.88
2019-04-12,1080.44,493.01,516.45,530.25
2019-04-15,1079.73,493.08,514.78,529.72
2019-04-16,1080.44,494.36,515.99,531.17
2019-04-17,1077.79,493.92,511.28,531.17
2019-04-18,1079.92,494.45,509.77,533.55
2019-04-19,1079.92,494.45,509.77,533.55
2019-04-22,1080.85,495.42,508.43,532.57
2019-04-23,1090.56,501.61,516.09,535.4
2019-04-24,1088.14,501.26,517.7,534.28
2019-04-25,1087.47,501.88,513.41,531.48
2019-04-26,1092.54,503.03,518.39,533.11
2019-04-29,1094.25,504.46,520.88,533.31
2019-04-30,1094.81,501.34,518.45,534.02
2019-05-01,1086.58,498.28,513.54,530.72
2019-05-02,1084.23,496.96,515.93,528.17
2019-05-03,1094.85,504.63,525.79,532.37
2019-05-06,1090.34,503.17,526.38,530.96
2019-05-07,1072.13,493.51,515.96,521.42
2019-05-08,1070.64,492.31,513.44,521.7
2019-05-09,1067.4,489.92,511.57,519.25
2019-05-10,1072.77,490.5,512.98,522.22
2019-05-13,1045.81,473.89,496.64,509.26
2019-05-14,1055.26,478.82,502.89,513.96
2019-05-15,1061.45,484.8,504.53,516.19
2019-05-16,1071.28,489.59,507.68,520.69
2019-05-17,1064.35,484.48,500.6,518.53
2019-05-20,1057.31,477.41,497.13,516.98
2019-05-21,1066.85,481.96,503.81,521.21
2019-05-22,1063.57,480.59,499.59,518.85
2019-05-23,1050.57,472.47,489.3,513.13
2019-05-24,1052.96,472.73,493.89,515.87
2019-05-27,1052.96,472.73,493.89,515.87
2019-05-28,1043.16,471.64,489.96,510.54
2019-05-29,1036.16,467.32,485.86,506.1
2019-05-30,1038.99,469.06,484.52,507.31
2019-05-31,1024.99,461.51,477.74,499.96
2019-06-03,1022.39,453.91,479.41,500.53
2019-06-04,1044.58,466.33,491.82,510.9
2019-06-05,1053.63,469.21,491.92,515.09
2019-06-06,1060.48,472.76,490.64,519.1
2019-06-07,1071.09,479.96,494.12,524.19
2019-06-10,1076.01,485.3,497.03,525.68
2019-06-11,1075.74,484.84,495.56,525.46
2019-06-12,1073.85,483.19,496.11,524.6
2019-06-13,1078.28,486.77,501.35,526.83
2019-06-14,1077.09,483.69,496.97,526.73
2019-06-17,1077.5,486.17,500.38,527.07
2019-06-18,1088.78,494.14,506.2,534.42
2019-06-19,1091.24,496.11,508.01,534.89
2019-06-20,1101.66,499.37,510.41,539.96
2019-06-21,1100.07,498.36,506.0,539.27
2019-06-24,1098.72,497.38,499.86,539.41
2019-06-25,1087.94,490.13,496.8,535.56
2019-06-26,1086.86,491.85,495.65,535.48
2019-06-27,1090.71,494.43,504.95,535.34
2019-06-28,1096.32,497.37,511.1,536.75
2019-07-01,1106.28,501.84,513.07,539.01
2019-07-02,1109.16,503.56,509.95,540.4
2019-07-03,1118.03,507.51,513.59,544.24
2019-07-04,1118.03,507.51,513.59,544.24
2019-07-05,1116.75,506.9,514.97,543.65
2019-07-08,1110.62,503.74,510.08,541.21
2019-07-09,1112.0,505.32,510.77,540.81
2019-07-10,1117.32,509.41,511.66,542.48
2019-07-11,1119.93,509.62,509.16,546.99
2019-07-12,1124.95,511.92,513.1,551.97
2019-07-15,1125.32,512.59,510.41,552.4
2019-07-16,1121.43,510.58,510.24,552.03
2019-07-17,1114.06,508.89,506.59,549.73
2019-07-18,1118.14,509.38,508.5,549.71
2019-07-19,1111.93,506.36,505.57,548.51
2019-07-22,1114.66,509.27,505.11,548.91
2019-07-23,1122.63,511.67,508.47,552.35
2019-07-24,1127.9,516.62,516.88,550.85
2019-07-25,1122.52,511.8,510.64,548.39
2019-07-26,1130.04,517.65,516.68,549.34
2019-07-29,1127.98,515.65,513.23,549.88
2019-07-30,1125.21,514.45,518.79,549.44
2019-07-31,1112.9,508.41,514.58,542.59
2019-08-01,1103.21,503.72,507.12,537.01
2019-08-02,1094.9,497.65,501.5,535.09
2019-08-05,1061.98,479.47,486.45,519.51
2019-08-06,1076.87,487.03,490.92,525.96
2019-08-07,1077.5,487.98,490.78,525.85
2019-08-08,1098.64,499.47,501.37,533.72
2019-08-09,1091.16,495.01,495.06,531.8
2019-08-12,1077.88,488.4,488.65,524.16
2019-08-13,1094.64,497.49,493.91,531.78
2019-08-14,1062.27,483.03,480.1,515.43
2019-08-15,1065.08,483.47,478.2,518.02
2019-08-16,1080.8,490.54,488.52,524.47
2019-08-19,1093.82,498.27,493.45,529.45
2019-08-20,1085.44,494.43,490.23,526.11
2019-08-21,1094.27,498.63,494.27,530.85
2019-08-22,1093.93,497.15,493.12,531.92
2019-08-23,1065.83,482.22,478.0,519.22
2019-08-26,1077.62,488.07,483.26,524.91
2019-08-27,1073.39,487.05,476.09,522.28
2019-08-28,1080.95,488.4,481.65,527.53
2019-08-29,1094.75,495.5,490.09,534.64
2019-08-30,1094.27,495.28,489.21,535.1
2019-09-02,1094.27,495.28,489.21,535.1
2019-09-03,1087.87,489.43,482.04,529.61
2019-09-04,1100.22,496.31,485.92,534.7
2019-09-05,1114.36,504.99,494.96,542.3
2019-09-06,1115.22,504.05,492.69,543.59
2019-09-09,1115.78,502.65,499.3,544.57
2019-09-10,1115.52,502.58,505.67,545.76
2019-09-11,1123.45,507.94,516.03,550.42
2019-09-12,1127.34,509.74,516.16,551.7
2019-09-13,1126.6,509.4,517.05,552.26
2019-09-16,1123.11,508.21,518.98,549.37
2019-09-17,1125.96,509.9,517.64,550.16
2019-09-18,1126.63,508.64,514.45,550.99
2019-09-19,1126.56,508.92,511.95,549.87
2019-09-20,1121.26,504.94,510.87,546.79
2019-09-23,1120.99,504.7,510.47,547.01
2019-09-24,1112.2,497.82,502.79,544.19
2019-09-25,1118.78,503.32,508.3,547.46
2019-09-26,1116.45,500.77,502.63,546.04
2019-09-27,1110.43,494.46,498.6,544.23
2019-09-30,1115.58,497.79,499.2,546.65
2019-10-01,1102.31,492.32,489.4,539.17
2019-10-02,1082.84,485.63,485.71,529.46
2019-10-03,1091.71,490.0,487.32,532.08
2019-10-04,1106.48,496.68,491.94,539.5
2019-10-07,1101.71,495.6,491.08,537.63
2019-10-08,1084.61,487.39,483.1,531.21
2019-10-09,1094.91,492.07,485.31,534.97
2019-10-10,1102.31,495.95,487.26,538.18
2019-10-11,1113.74,502.69,495.5,544.57
2019-10-14,1112.5,502.02,493.69,543.96
2019-10-15,1123.51,508.47,499.36,548.76
2019-10-16,1121.71,506.65,499.89,548.47
2019-10-17,1125.02,509.39,505.79,549.08
2019-10-18,1120.09,504.91,503.39,543.87
2019-10-21,1127.69,508.6,508.1,545.03
2019-10-22,1124.0,506.84,508.66,544.23
2019-10-23,1127.27,505.81,509.29,545.09
2019-10-24,1129.11,510.15,508.57,544.56
2019-10-25,1133.74,514.07,511.27,547.85
2019-10-28,1140.13,519.55,515.69,550.31
2019-10-29,1139.79,516.15,517.37,550.43
2019-10-30,1143.29,517.57,515.66,552.2
2019-10-31,1140.24,516.5,512.75,549.64
2019-11-01,1150.8,522.61,521.5,555.45
2019-11-04,1155.43,525.37,524.3,557.91
2019-11-05,1154.15,526.86,524.96,558.44
2019-11-06,1154.41,524.72,521.92,558.42
2019-11-07,1158.47,526.31,523.31,562.99
2019-11-08,1161.33,528.88,524.73,563.03
2019-11-11,1159.11,528.51,523.74,563.21
2019-11-12,1161.56,530.02,523.9,563.48
2019-11-13,1161.93,529.48,521.66,565.02
2019-11-14,1163.62,529.38,521.5,565.39
2019-11-15,1172.04,532.38,524.2,569.91
2019-11-18,1172.91,533.19,522.88,570.58
2019-11-19,1172.57,534.69,524.83,568.67
2019-11-20,1168.21,531.35,522.85,566.36
2019-11-21,1166.33,531.35,520.27,565.39
2019-11-22,1168.92,532.12,521.89,567.71
2019-11-25,1177.98,538.81,532.97,571.66
2019-11-26,1180.65,539.86,533.34,572.8
2019-11-27,1185.91,543.25,537.1,573.92
2019-11-28,1185.91,543.25,537.1,573.92
2019-11-29,1181.52,540.4,533.6,571.96
2019-12-02,1171.48,535.63,528.39,566.36
2019-12-03,1163.62,531.76,526.71,560.89
2019-12-04,1170.8,533.47,530.34,564.02
2019-12-05,1172.91,534.26,530.86,564.66
2019-12-06,1183.62,539.56,537.06,571.45
2019-12-09,1179.9,537.53,536.04,569.54
2019-12-10,1178.58,537.31,536.37,568.93
2019-12-11,1181.93,540.56,536.21,569.46
2019-12-12,1192.12,544.63,540.82,574.0
2019-12-13,1192.83,545.84,538.75,574.33
2019-12-16,1201.03,551.64,542.53,576.28
2019-12-17,1201.29,550.74,545.25,576.95
2019-12-18,1201.36,552.83,546.31,576.56
2019-12-19,1206.29,555.06,548.66,579.11
2019-12-20,1211.55,557.52,549.45,580.87
2019-12-23,1213.4,558.21,550.54,582.65
2019-12-24,1213.44,559.02,551.8,581.99
2019-12-25,1213.44,559.02,551.8,581.99
2019-12-26,1219.9,563.36,551.8,584.14
2019-12-27,1219.6,562.0,549.09,584.69
2019-12-30,1212.87,558.02,547.7,581.01
2019-12-31,1215.82,560.54,548.46,582.18
2020-01-01,1215.82,560.54,548.46,582.18
2020-01-02,1227.19,567.35,548.82,589.37
2020-01-03,1217.9,564.47,546.67,584.67
2020-01-06,1222.54,566.23,547.4,586.02
2020-01-07,1219.11,566.09,545.58,583.49
2020-01-08,1225.6,569.29,547.27,586.87
2020-01-09,1233.91,575.68,547.93,591.29
2020-01-10,1230.36,573.5,545.87,588.59
2020-01-13,1238.82,579.54,549.42,590.18
2020-01-14,1236.94,577.87,551.44,590.59
2020-01-15,1239.73,579.54,554.08,592.9
2020-01-16,1250.04,583.94,561.24,598.17
2020-01-17,1253.93,585.72,559.71,599.14
2020-01-20,1253.93,585.72,559.71,599.14
2020-01-21,1251.48,585.09,555.08,596.2
2020-01-22,1251.63,587.11,554.71,596.16
2020-01-23,1253.07,587.06,554.35,595.61
2020-01-24,1241.92,583.21,547.53,592.06
2020-01-27,1222.01,570.83,541.31,582.98
2020-01-28,1234.82,578.55,545.81,586.93
2020-01-29,1233.8,578.19,542.7,586.93
2020-01-30,1237.8,580.39,542.7,589.48
2020-01-31,1215.33,570.55,531.44,576.98
2020-02-03,1224.36,577.7,537.37,580.17
2020-02-04,1243.02,591.38,545.48,588.46
2020-02-05,1257.37,594.01,553.89,598.31
2020-02-06,1261.6,598.46,552.63,600.1
2020-02-07,1254.88,594.2,545.84,594.89
2020-02-10,1264.25,600.52,548.92,598.49
2020-02-11,1266.44,601.82,552.73,598.47
2020-02-12,1274.6,608.41,556.53,604.15
2020-02-13,1273.24,608.1,557.99,602.31
2020-02-14,1275.28,607.6,555.84,601.74
